Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
2,1,591,0,0,1,0,0,0
6,3,595,0,0,1,1,0,0
3,2,573,0,0,2,1,1,0
4,4,577,0,0,2,2,2,0
2,6,560,0,0,3,3,2,0
5,6,569,0,0,5,3,2,0
2,9,551,0,0,3,2,1,0
4,10,557,0,0,4,2,2,0
1,11,527,0,0,1,1,2,0
7,13,540,1,2,2,1,3,0
4,13,520,1,1,2,0,3,0
7,15,532,4,1,3,0,3,0
2,16,492,4,1,4,0,2,0
10,17,503,7,1,4,0,3,0
8,16,461,4,0,3,0,4,0
8,16,479,5,1,3,1,5,0
10,17,421,2,0,3,1,5,0
9,12,234,3,1,2,1,3,0
11,17,437,3,2,1,3,8,0
3,13,427,2,0,0,0,0,0
0,17,489,2,0,0,0,0,0
0,17,515,0,0,1,0,0,0
0,17,554,1,0,0,0,0,0
0,0,566,0,0,0,0,0,0
0,0,593,0,0,0,0,0,0
0,0,604,1,0,0,0,0,0
0,0,620,1,0,0,0,0,0
0,0,628,0,0,0,0,0,0
0,0,635,0,0,0,0,0,0
0,0,638,0,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,605,0,0,0,0,0,0
0,0,619,5,0,0,0,0,0
0,0,601,2,0,0,0,0,0
0,0,608,5,0,0,0,0,0
0,1,611,2,0,0,0,0,0
0,1,615,3,0,0,0,1,0
0,2,610,0,0,0,0,0,0
3,3,615,0,0,0,0,0,0
0,4,580,0,0,0,0,0,0
4,4,584,1,0,0,1,0,0
2,5,571,0,0,1,1,0,0
7,8,578,1,0,1,1,0,0
2,10,559,0,0,0,3,1,0
5,12,564,0,0,1,4,1,0
6,13,549,1,1,1,0,2,0
7,13,559,1,1,1,0,2,0
2,14,529,0,1,1,3,2,0
3,14,540,1,1,1,3,3,0
1,16,511,1,0,0,3,3,0
6,17,526,1,0,0,3,4,0
4,18,485,1,1,1,1,5,0
9,19,505,2,1,1,2,8,0
7,14,442,2,0,2,2,4,0
12,11,275,3,1,3,4,2,0
21,13,421,5,1,3,4,5,0
6,12,379,5,2,3,4,5,0
7,16,427,5,2,3,4,6,0
2,14,443,1,0,4,0,1,0
0,14,498,3,0,4,0,0,0
0,15,527,1,0,0,0,0,0
0,16,562,1,0,0,0,0,0
0,0,585,0,0,0,0,0,0
0,0,600,1,0,0,0,0,0
0,0,614,0,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,631,0,0,0,0,0,0
0,0,635,0,0,0,0,0,0
0,0,641,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,617,0,0,0,0,0,0
0,0,624,3,0,0,0,0,0
0,0,609,3,0,0,0,0,0
0,0,619,8,0,0,0,0,0
0,2,615,1,2,1,0,0,0
0,2,618,3,2,1,0,0,0
0,2,605,1,1,1,0,0,0
0,2,610,3,1,1,0,0,0
1,1,594,1,1,1,1,0,0
2,3,532,0,0,1,1,0,0
2,3,577,0,0,0,1,1,0
4,4,513,1,0,0,1,1,0
5,4,567,1,0,0,2,1,0
4,4,497,1,0,1,2,0,0
7,4,559,1,0,1,0,1,0
4,5,516,0,0,2,0,3,0
9,7,543,2,0,2,1,3,0
7,6,493,2,0,2,1,5,0
12,6,523,1,0,1,1,5,0
6,7,487,0,0,2,0,4,0
11,6,499,3,0,3,0,10,0
2,8,432,2,0,3,2,6,0
11,9,452,4,0,4,4,5,0
3,9,390,2,1,4,2,3,0
12,13,412,4,1,4,2,6,0
6,13,384,1,1,3,3,4,0
8,15,431,3,1,5,3,7,0
0,14,458,3,0,0,0,0,0
0,17,491,4,0,0,0,0,0
0,18,522,3,0,0,0,0,0
0,20,553,3,0,0,0,0,0
0,0,567,3,0,0,0,0,0
0,0,600,2,0,0,0,0,0
0,0,611,0,0,0,0,0,0
0,0,617,1,0,0,0,0,0
0,0,625,1,0,0,0,0,0
0,0,629,1,0,0,0,0,0
0,0,636,0,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,624,4,0,0,0,0,0
0,0,615,1,0,0,0,0,0
0,0,615,3,0,0,0,0,0
0,0,611,1,0,0,0,0,0
0,1,617,2,0,0,0,0,0
0,2,604,0,0,0,0,0,0
2,4,612,1,0,0,0,0,0
4,5,594,0,0,0,0,0,0
8,7,602,0,1,0,0,0,0
0,7,572,0,0,0,0,0,0
6,8,580,1,0,1,0,0,0
6,7,567,2,0,0,0,0,0
8,8,576,5,0,0,0,1,0
2,7,552,1,0,0,0,1,0
6,10,560,3,0,0,1,2,0
4,10,534,2,0,1,1,1,0
3,7,419,3,0,1,1,1,0
6,10,523,2,2,1,1,1,0
5,8,340,2,0,2,1,0,0
8,11,491,3,0,2,0,0,0
5,14,423,1,0,5,1,2,0
18,15,452,6,1,5,2,7,0
7,13,393,2,0,4,2,6,0
17,16,414,3,0,3,2,10,0
10,15,394,3,0,2,3,8,0
18,16,432,4,0,2,6,9,0
3,14,457,1,0,0,0,0,0
0,18,494,2,0,0,0,0,0
0,18,530,1,0,0,0,0,0
0,19,567,2,0,0,0,0,0
0,0,575,1,0,0,0,0,0
0,0,591,4,0,0,0,0,0
0,0,600,2,0,0,0,0,0
0,0,606,4,0,0,0,0,0
0,0,615,1,0,0,0,0,0
0,0,630,0,0,0,0,0,0
0,0,640,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,518,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,490,0,0,0,0,0,0
0,0,618,1,0,0,0,0,0
0,0,517,0,0,0,0,0,0
0,0,611,3,1,0,0,0,0
0,0,594,0,1,0,0,0,0
0,0,611,3,1,0,0,0,0
0,0,590,3,1,0,0,0,0
3,1,600,3,1,0,0,2,0
1,3,582,0,1,1,0,2,0
2,6,585,0,1,1,0,3,0
2,6,573,1,0,1,0,1,0
3,6,581,2,0,2,0,2,0
2,6,563,0,0,2,0,2,0
5,7,576,0,0,2,0,2,0
3,7,551,1,0,1,0,2,0
5,7,559,1,1,1,1,3,0
0,6,515,1,0,1,1,1,0
5,6,528,5,1,1,1,2,0
7,7,496,1,1,2,2,3,0
11,8,512,4,0,1,3,4,0
3,9,470,3,0,1,2,4,0
5,11,494,4,0,1,3,5,0
5,11,443,1,1,1,3,4,0
16,12,465,4,1,1,4,8,0
11,8,407,2,0,2,1,6,0
12,8,421,3,0,5,1,8,0
6,8,417,2,1,5,3,5,0
7,8,443,4,2,7,5,7,0
0,8,475,0,0,0,0,0,0
0,9,501,1,0,0,0,0,0
0,9,547,3,0,0,0,0,0
0,3,471,1,0,0,0,0,0
0,0,596,0,0,0,0,0,0
0,0,616,0,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,636,0,0,0,0,0,0
0,0,640,0,0,0,0,0,0
0,0,643,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,593,0,0,0,0,0,0
0,0,648,2,0,0,0,0,0
0,0,584,0,0,0,0,0,0
0,0,616,2,0,0,0,0,0
0,0,589,2,0,0,0,0,0
0,0,603,8,0,0,0,0,0
0,0,601,3,0,0,0,0,0
0,0,608,3,1,0,0,1,0
0,1,597,1,0,0,0,1,0
3,1,606,1,0,0,0,1,0
5,3,585,0,0,0,0,1,0
12,6,586,0,0,0,0,1,0
5,6,574,0,0,0,1,2,0
7,7,580,0,0,1,1,2,0
4,9,561,1,0,1,1,0,0
6,11,566,2,0,1,1,0,0
5,10,555,0,0,2,1,0,0
9,10,561,1,1,2,1,0,0
3,10,532,1,0,4,0,0,0
13,11,546,2,0,5,1,1,0
6,11,521,0,0,5,2,1,0
12,11,530,1,1,4,2,3,0
4,11,477,2,0,4,2,2,0
9,12,491,3,0,5,3,6,0
11,14,425,2,0,3,3,4,0
17,16,442,6,1,4,4,7,0
14,16,387,6,0,4,2,4,0
23,16,414,11,2,7,3,7,0
11,13,412,2,1,3,2,6,0
14,15,454,5,2,3,2,6,0
0,13,479,2,0,0,0,0,0
0,11,454,1,0,0,0,0,0
0,12,540,1,0,0,0,0,0
0,6,458,2,0,0,0,0,0
0,0,575,2,0,0,0,0,0
0,0,594,2,0,0,0,0,0
0,0,609,0,0,0,0,0,0
0,0,611,1,0,0,0,0,0
0,0,622,1,0,0,0,0,0
0,0,629,1,0,0,0,0,0
0,0,635,1,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,558,0,0,0,0,0,0
0,0,623,3,0,0,0,0,0
0,0,596,3,0,0,0,0,0
0,0,611,5,0,0,0,0,0
0,0,609,2,0,0,0,0,0
0,1,616,3,0,0,0,1,0
0,2,600,0,0,0,0,0,0
3,4,606,1,1,0,0,0,0
0,5,577,1,0,0,0,1,0
3,7,586,1,0,0,0,3,0
1,7,564,0,0,0,0,1,0
7,7,573,1,0,0,0,1,0
5,7,563,1,0,0,1,0,0
7,8,566,1,0,1,1,1,0
3,9,541,0,0,2,1,3,0
7,9,548,0,0,3,1,3,0
7,12,508,0,0,5,0,2,0
12,15,524,2,0,6,0,3,0
3,15,497,2,0,2,0,1,0
4,15,507,6,0,2,1,2,0
4,15,478,5,0,2,1,4,0
11,16,495,5,1,2,1,6,0
7,15,443,5,1,1,1,6,0
14,16,464,6,1,2,1,9,0
10,15,397,2,0,3,2,7,0
19,17,418,5,1,4,3,8,0
8,17,411,2,2,4,3,7,0
12,18,449,3,2,5,5,9,0
0,15,477,2,0,0,0,0,0
0,17,501,3,0,0,0,0,0
0,14,527,2,0,0,0,0,0
0,14,560,2,0,0,0,0,0
0,0,575,3,0,0,0,0,0
0,0,592,6,0,0,0,0,0
0,0,610,1,0,0,0,0,0
0,0,617,1,0,0,0,0,0
0,0,623,1,0,0,0,0,0
0,0,632,0,0,0,0,0,0
0,0,636,0,0,0,0,0,0
0,0,646,1,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,621,0,0,0,0,0,0
0,0,623,3,0,0,0,0,0
0,0,610,5,0,0,0,0,0
0,1,611,11,1,0,0,0,0
0,1,613,2,1,0,0,0,0
0,2,619,3,1,0,0,0,0
3,2,606,0,0,0,0,0,0
4,2,614,1,0,0,1,0,0
5,3,595,0,0,0,1,0,0
10,3,600,0,0,1,2,0,0
5,4,582,0,0,3,1,0,0
8,6,587,1,0,4,1,0,0
4,4,567,0,0,3,1,1,0
2,5,479,1,0,3,1,0,0
2,5,558,1,0,5,1,1,0
0,5,521,0,0,4,1,2,0
4,5,525,1,0,4,2,4,0
4,6,492,2,0,1,3,0,0
6,8,506,3,0,2,3,0,0
7,9,449,1,0,1,1,2,0
11,11,480,1,0,3,1,2,0
7,12,401,2,0,1,1,3,0
11,13,432,3,1,1,2,6,0
7,14,367,3,0,0,1,10,0
11,14,393,5,1,1,2,11,0
7,14,369,3,0,2,2,9,0
12,19,400,5,1,3,2,12,0
2,15,427,3,0,1,0,0,0
0,17,476,2,0,1,0,0,0
0,16,506,2,0,0,0,0,0
0,16,539,4,0,0,0,0,0
0,0,558,2,0,0,0,0,0
0,0,582,4,0,0,0,0,0
0,0,595,0,0,0,0,0,0
0,0,613,0,0,0,0,0,0
0,0,622,0,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,632,0,0,0,0,0,0
0,0,642,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,649,2,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,646,1,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,595,0,0,0,0,0,0
0,0,617,4,0,0,0,0,0
0,0,555,1,0,0,0,0,0
0,0,609,5,0,0,0,0,0
0,0,604,4,0,0,0,0,0
0,0,614,6,0,0,0,1,0
0,0,600,0,0,0,0,0,0
3,2,609,0,0,0,0,0,0
2,3,589,0,0,0,0,0,0
6,4,595,1,0,0,0,0,0
2,5,577,2,0,1,0,0,0
6,5,585,3,0,1,0,0,0
2,5,573,1,0,1,0,1,0
5,6,579,1,1,1,0,1,0
1,7,559,3,0,2,0,1,0
6,8,563,3,0,4,1,3,0
5,8,526,0,0,4,2,2,0
9,12,538,1,1,4,2,3,0
8,10,520,3,0,4,2,3,0
15,10,532,4,0,4,3,4,0
7,10,471,1,0,2,1,5,0
13,10,482,3,1,2,1,5,0
13,11,427,2,0,2,3,4,0
22,14,450,9,1,3,5,4,0
10,13,391,0,2,3,6,5,0
20,17,414,5,2,4,6,6,0
12,20,406,0,2,4,2,2,0
5,21,405,3,0,1,0,0,0
0,23,464,4,0,1,0,0,0
0,24,499,1,0,0,0,0,0
0,25,534,3,0,0,0,0,0
0,1,561,1,0,0,0,0,0
0,0,579,2,0,0,0,0,0
0,0,586,0,0,0,0,0,0
0,0,600,2,0,0,0,0,0
0,0,607,0,0,0,0,0,0
0,0,621,0,0,0,0,0,0
0,0,633,1,0,0,0,0,0
0,0,643,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,612,0,0,0,0,0,0
0,0,622,1,0,0,0,0,0
0,0,605,2,0,0,0,0,0
0,0,612,6,0,0,0,0,0
0,0,606,4,0,0,0,0,0
0,2,609,6,0,0,0,0,0
0,3,595,4,0,0,0,0,0
1,7,603,4,0,0,0,0,0
2,10,590,0,0,0,0,0,0
5,10,594,0,0,0,1,1,0
1,8,577,0,0,0,0,0,0
4,9,582,1,0,0,0,0,0
1,11,563,1,0,0,1,1,0
5,13,571,1,0,0,1,2,0
1,13,533,0,0,1,2,0,0
7,17,542,1,1,1,2,0,0
3,15,512,1,0,1,0,1,0
9,15,524,1,1,1,0,4,0
4,14,496,0,0,1,0,6,0
13,15,508,1,0,1,0,6,0
4,15,463,1,0,1,2,6,0
10,16,484,2,0,1,2,7,0
8,13,426,4,0,1,2,3,0
17,14,443,8,0,2,2,5,0
14,13,400,4,1,2,3,3,0
17,16,424,3,1,2,5,9,0
11,15,415,2,1,1,4,7,0
14,20,455,2,1,4,8,11,0
0,18,465,3,0,0,0,0,0
0,21,510,8,0,0,0,0,0
0,15,528,2,0,0,0,0,0
0,15,567,3,0,1,0,0,0
0,0,571,0,0,0,0,0,0
0,0,586,2,0,0,0,0,0
0,0,598,3,0,0,0,0,0
0,0,604,1,0,0,0,0,0
0,0,615,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,636,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,648,2,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,236,1,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,614,0,0,0,0,0,0
0,0,281,3,0,0,0,0,0
0,0,603,0,0,0,0,0,0
0,1,565,1,0,0,0,0,0
0,1,604,4,0,0,0,0,0
0,1,551,4,0,0,0,1,0
1,1,595,1,0,0,0,0,0
3,4,573,0,0,0,0,0,0
5,4,586,0,0,0,0,1,0
2,5,565,0,0,0,0,2,0
4,7,572,0,0,1,0,3,0
1,8,555,0,0,0,0,2,0
3,9,560,1,0,1,1,2,0
5,9,556,1,0,0,1,0,0
9,8,564,0,1,2,1,1,0
3,7,531,0,1,1,0,0,0
10,7,549,4,2,1,0,2,0
4,6,504,2,1,1,2,3,0
9,7,522,2,1,1,3,3,0
4,7,484,2,0,1,2,4,0
5,8,491,4,0,4,2,7,0
6,7,439,3,0,4,4,5,0
8,10,461,11,0,5,5,6,0
5,9,396,1,0,3,3,3,0
12,12,419,2,1,5,5,4,0
8,11,402,5,0,3,3,4,0
12,13,437,6,0,5,6,8,0
0,14,465,2,0,0,0,0,0
0,16,503,4,0,1,0,0,0
0,16,527,2,0,0,0,0,0
0,18,556,3,0,0,0,0,0
0,1,574,4,0,0,0,0,0
0,0,597,4,0,0,0,0,0
0,0,605,0,0,0,0,0,0
0,0,612,0,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,640,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,646,1,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,623,2,0,0,0,0,0
0,0,610,2,0,0,0,0,0
0,0,614,6,0,0,0,0,0
0,1,609,4,0,0,0,0,0
0,1,616,8,0,0,0,0,0
1,1,609,4,0,0,0,0,0
2,1,619,4,0,0,0,0,0
1,2,595,0,0,0,0,0,0
3,2,601,1,0,0,0,0,0
3,4,585,2,0,1,0,0,0
3,7,527,1,0,1,1,0,0
4,8,567,1,0,1,1,0,0
3,7,544,1,0,1,0,0,0
